Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packet Length Max,Label
0.4183425346770863,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.2446894737647004,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.1238587530012693,7.50000237500075e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.8136077933597393,1.841667249861296e-06,0.0003207184092366,0.0,0.0004307559767391,0
0.0008105338818455,2.325000736250233e-06,0.0003207184092366,0.0005502063273727,0.0050972790580802,0
0.0008105338818455,0.0002537667470261,0.0,0.0002751031636863,0.0039485964534424,0
0.0324060621817125,1.9166672736113039e-07,0.0,0.0002751031636863,0.0,1
0.0166694704002202,3.166667669444762e-07,0.0,0.0002751031636863,0.0,1
0.125403355304409,3.083334309722531e-07,0.0,0.0002751031636863,0.0,1
0.0156448332288305,2.5000007916669175e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1236752358959457,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.0175105904662863,5.166668302778296e-07,0.0,0.0002751031636863,0.0,1
0.0777959595650644,2.2500007125002254e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0067748398048601,0.551893749766354,0.0048107761385503,0.0049518569463548,0.1602412233469739,0
0.0003211549343161,8.250002612500826e-06,0.0006414368184733,0.0002751031636863,0.0,1
0.0008105338818455,0.0002542917471923,0.0,0.0002751031636863,0.0035896331394931,0
0.0083041490158895,6.666668777778447e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0007919335841123,0.0003207184092366,0.0005502063273727,0.0032306698255438,0
0.0008105338818455,0.0002568917480157,0.0003207184092366,0.0005502063273727,0.0033742551511235,0
0.0008105338818455,0.0003849334552289,0.0,0.0002751031636863,0.0031588771627539,0
0.0994356849011301,5.000001583333835e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0005013751587688,0.0003207184092366,0.0005502063273727,0.002584535860435,0
0.0841120066066157,5.166668302778296e-07,0.0,0.0002751031636863,0.0,1
0.0398843842236461,5.083334943056065e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,2.116667336944657e-06,0.0003207184092366,0.0005502063273727,0.0029434991743843,0
0.0322837174448301,5.083334943056065e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1388612763614675,7.41666901527852e-07,0.0,0.0002751031636863,0.0,1
0.1224517885271222,4.250001345833759e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0012846197372646,4.833334863889373e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0178011592163819,4.583334784722682e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0776889079202924,7.50000237500075e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0012234473688235,0.0668505711693475,0.0022450288646568,0.0016506189821182,0.0297221623950032,0
0.878297572986282,4.5000014250004507e-07,0.0003207184092366,0.0,0.0022255725464857,0
0.0008105338818455,0.0011516753646971,0.0,0.0002751031636863,0.0033742551511235,0
0.0851213506858951,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.6307586080735591,0.0003207184092366,0.0005502063273727,0.0045947304185512,0
0.0083806144764409,4.166667986111529e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0070959947391763,6.416668698611754e-07,0.0,0.0002751031636863,0.0,1
0.0067748398048601,0.998877057977735,0.0089801154586273,0.0060522696011004,0.0425012563715988,0
0.0008105338818455,0.0002373417418248,0.0003207184092366,0.0005502063273727,0.0025127431976452,0
0.1376684151768646,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0164859532948966,5.500001741667217e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0163789016501246,5.166668302778296e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0181376072428084,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0004541418104782,0.0003207184092366,0.0005502063273727,0.0032306698255438,0
0.4697732034440043,4.250001345833759e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0012234473688235,0.0427252218629869,0.0006414368184733,0.0002751031636863,0.0,0
0.015308385202404,8.500002691667519e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0002610167493219,0.0003207184092366,0.0005502063273727,0.0021537798836958,0
0.6955910015446022,4.583334784722682e-07,0.0,0.0002751031636863,0.0,0
0.0008105338818455,1.8333339138890724e-06,0.0003207184092366,0.0005502063273727,0.0027999138488046,0
0.9493645720228172,5.250001662500526e-07,0.0,0.0002751031636863,0.0,1
0.0593066112037192,2.583334151389148e-07,0.0,0.0002751031636863,0.0,1
0.0067748398048601,0.0444648390805323,0.0025657472738935,0.0016506189821182,0.0139277765812333,0
0.8298949364572022,4.083334626389298e-07,0.0,0.0002751031636863,0.0004307559767391,0
0.2948966951627949,6.250001979167293e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.2903852329902582,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1045588707580785,2.875000910416955e-06,0.0006414368184733,0.0,0.0004307559767391,0
0.0012234473688235,1.7916672340279572e-06,0.0003207184092366,0.0,0.0004307559767391,0
0.8528039884384223,5.166668302778296e-07,0.0,0.0002751031636863,0.0,0
0.9158421141170532,5.083334943056065e-07,0.0,0.0002751031636863,0.0,0
0.0695835691018366,3.000000950000301e-07,0.0,0.0002751031636863,0.0,1
0.2294422609307375,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0156142470446099,5.666668461111679e-07,0.0,0.0002751031636863,0.0,1
0.8165899463212466,1.3333337555556894e-07,0.0003207184092366,0.0,0.0022255725464857,0
0.0008105338818455,0.0002547584140068,0.0,0.0002751031636863,0.0040203891162323,0
0.0534187707412561,6.500002058333984e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1625502760403125,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0531587881753811,5.916668540278371e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0258147394821759,2.5000007916669175e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,1.3500004275001352e-06,0.0003207184092366,0.0005502063273727,0.0016512312441668,0
0.0876294177919833,3.166667669444762e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.7517931150499318,5.166668302778296e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.2459129211335239,3.2500010291669925e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0094205447399409,4.33333470555599e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.834513450274511,0.0107683700766505,0.00096215522771,0.0002751031636863,0.0022255725464857,0
0.0012234473688235,0.038005753701822,0.0041693393200769,0.0027510316368638,0.0461626821738818,0
0.0067748398048601,0.5466260980982643,0.0044900577293136,0.0041265474552957,0.0244812980113432,0
0.0067748398048601,0.0464495480423568,0.0022450288646568,0.0013755158184319,0.0150764591858712,0
0.0182293657954701,3.083334309722531e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0005046334931339,0.0,0.0002751031636863,0.0030870844999641,0
0.0810228020003364,4.583334784722682e-07,0.0,0.0002751031636863,0.0,1
0.8389484469864961,1.3333337555556894e-07,0.0003207184092366,0.0,0.0004307559767391,0
0.0321154934316169,3.750001187500376e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0067748398048601,0.5260941165964702,0.0019243104554201,0.0005502063273727,0.0033024624883336,0
0.0067748398048601,0.0455266394167691,0.0016035920461834,0.0011004126547455,0.0371168066623591,0
0.6805578920001835,5.75000182083391e-07,0.0,0.0002751031636863,0.0,1
0.2107693954640688,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,9.033336193889794e-06,0.0003207184092366,0.0005502063273727,0.002584535860435,0
0.0003211549343161,0.0012796170718787,0.0054522129570237,0.0068775790921595,0.0030870844999641,0
0.0008105338818455,0.8263805950205216,0.0003207184092366,0.0005502063273727,0.004163974441812,0
0.0008105338818455,3.616667811944807e-06,0.0,0.0002751031636863,0.004163974441812,0
0.0566303200844178,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.675587637064338,8.333335972223056e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0067748398048601,0.5275214420484565,0.0048107761385503,0.0046767537826685,0.0356091607437719,0
0.0067748398048601,0.0841767599893073,0.0022450288646568,0.0027510316368638,0.0139995692440232,0
0.0509718760036091,3.666667827778146e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0002563000811616,0.0,0.0002751031636863,0.0030152918371742,0
0.0502072213980944,4.583334784722682e-07,0.0,0.0002751031636863,0.0,1
0.1391518451115631,1.750000554166842e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0290568750095581,1.583333834722381e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0004169501320342,0.0,0.0002751031636863,0.0072510589417761,0
0.6981602410191315,1.41666711527792e-07,0.0003207184092366,0.0,0.0022255725464857,0
0.1470889599168055,6.166668619445062e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,1.6833338663890576e-06,0.0003207184092366,0.0005502063273727,0.0022255725464857,0
0.0012234473688235,0.0004159667983894,0.0003207184092366,0.0,0.0004307559767391,0
0.0164859532948966,2.0833339930557646e-07,0.0,0.0002751031636863,0.0,1
0.0067748398048601,0.972061932819612,0.0048107761385503,0.0049518569463548,0.0654749084643549,0
0.0012234473688235,2.1500006808335487e-06,0.0003207184092366,0.0,0.0004307559767391,0
0.0008105338818455,0.0003988917929824,0.0003207184092366,0.0005502063273727,0.0031588771627539,0
0.0008105338818455,1.5333338188890425e-06,0.0003207184092366,0.0005502063273727,0.0027281211860147,0
0.0769242533147777,3.5833344680559145e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0172964871767422,1.8000005700001805e-06,0.0,0.0002751031636863,0.0001435853255797,1
0.3058618422058756,6.333335338889523e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.5012463870069889,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0067901328969704,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0002526834133497,0.0,0.0002751031636863,0.0035178404767032,0
0.0008105338818455,1.475000467083481e-06,0.0003207184092366,0.0005502063273727,0.0028717065115945,0
0.0067748398048601,0.0093271946202782,0.0025657472738935,0.0030261348005502,0.0191686409648933,0
0.0008105338818455,2.0666673211113183e-06,0.0003207184092366,0.0005502063273727,0.0027999138488046,0
0.0008105338818455,2.166667352777995e-06,0.0003207184092366,0.0005502063273727,0.0023691578720654,0
0.0008105338818455,1.8250005779168492e-06,0.0003207184092366,0.0005502063273727,0.0050254863952904,0
0.3034455336524491,6.250001979167293e-07,0.0,0.0002751031636863,0.0,1
0.0116992154643747,2.4166674319446866e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0153236782945143,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0330330789582345,8.250002612500826e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0229396381654406,5.583335101389448e-07,0.0,0.0002751031636863,0.0,1
0.0917891388459832,6.000001900000602e-07,0.0,0.0002751031636863,0.0,1
0.0021257398033308,5.325001686250534e-06,0.0006414368184733,0.0002751031636863,0.0,1
0.1699062533453638,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1223753230665708,5.083334943056065e-07,0.0,0.0002751031636863,0.0,1
0.0861459878572848,6.333335338889523e-07,0.0,0.0002751031636863,0.0,1
0.0012387404609337,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.0325131138264845,5.666668461111679e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0002563917478573,0.0,0.0002751031636863,0.0034460478139134,0
0.0008105338818455,0.000419691799569,0.0003207184092366,0.0005502063273727,0.0026563285232249,0
0.1236599428038355,3.166667669444762e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0020381756454222,0.0,0.0002751031636863,0.0048101084069208,0
0.1019743381914389,5.250001662500526e-07,0.0,0.0002751031636863,0.0,1
0.0003364480264264,1.5416671548612655e-06,0.0,0.0002751031636863,0.0,0
0.123690528988056,6.083335259722832e-07,0.0,0.0002751031636863,0.0,1
0.120983651684534,2.750000870833609e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0008987002845884,0.0,0.0002751031636863,0.0035178404767032,0
0.0504824970560797,7.41666901527852e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0183670036244628,7.833335813889674e-07,0.0,0.0002751031636863,0.0,1
0.058511370413984,3.333334388889223e-07,0.0,0.0002751031636863,0.0,1
0.0167918151371025,2.333334072222456e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0004059667952228,0.0,0.0002751031636863,0.0037332184650728,0
0.0067748398048601,1.3333337555556894e-07,0.0003207184092366,0.0,0.0004307559767391,0
0.0257994463900656,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1887932221015767,4.583334784722682e-07,0.0,0.0002751031636863,0.0,1
0.0160118674394775,2.5000007916669175e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0303414947468228,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0012234473688235,0.0005514251746179,0.0006414368184733,0.0011004126547455,0.0302247110345322,0
0.0542293046231017,2.583334151389148e-07,0.0,0.0002751031636863,0.0,1
0.118949670433865,7.250002295834059e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0272522901405435,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0492590496872562,3.666667827778146e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0628699016654177,5.583335101389448e-07,0.0,0.0002751031636863,0.0,1
0.0012999128293749,6.833335497222908e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0002580167483719,0.0,0.0002751031636863,0.0033024624883336,0
0.015461316123507,4.916668223611604e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.8622245331783632,0.000870300275595,0.0003207184092366,0.0002751031636863,0.0004307559767391,0
0.0310449769838963,2.750000870833609e-07,0.0,0.0002751031636863,0.0,1
0.0013610851978161,6.250001979167293e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.2921133523987215,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0203092263224701,2.166667352777995e-07,0.0,0.0002751031636863,0.0,1
0.1391671382036733,4.916668223611604e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0463380690941901,5.583335101389448e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0888528651608068,7.000002216667368e-07,0.0,0.0002751031636863,0.0,1
0.002186912171772,3.500001108333684e-07,0.0,0.0002751031636863,0.0,1
0.0012234473688235,0.9639559302527112,0.0048107761385503,0.0038514442916093,0.03137339363917,0
0.0006423098686323,4.583334784722682e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0588936977167413,5.583335101389448e-07,0.0,0.0002751031636863,0.0,1
0.0219302940861612,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0005003751584521,0.00096215522771,0.0005502063273727,0.0024409505348553,0
0.0067748398048601,1.316667083611243e-06,0.0003207184092366,0.0,0.0,0
0.0679625013381455,5.166668302778296e-07,0.0,0.0002751031636863,0.0,1
0.0012234473688235,0.0010747586736735,0.0067350865939704,0.0085281980742778,0.1028788857778735,0
0.0917738457538729,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0512471516615944,4.833334863889373e-07,0.0,0.0002751031636863,0.0,1
0.0062089953967792,7.833335813889674e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0171588493477496,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.3792686843352857,5.583335101389448e-07,0.0,0.0002751031636863,0.0,1
0.0067748398048601,0.7707777690796268,0.0080179602309172,0.0090784044016506,0.03137339363917,0
0.0012234473688235,0.0004785751515487,0.0006414368184733,0.0011004126547455,0.0316605642903295,0
0.1211212895135267,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0012234473688235,0.2580515900496702,0.0025657472738935,0.002200825309491,0.0370450139995692,0
0.107342213522152,6.166668619445062e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.5921791126947957,6.666668777778447e-07,0.0003207184092366,0.0002751031636863,0.0022255725464857,0
0.0020645674348896,6.666668777778447e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.012234473688235,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.5930661120371927,5.75000182083391e-07,0.0,0.0002751031636863,0.0,0
0.0008105338818455,0.0005101751615554,0.0,0.0002751031636863,0.0030870844999641,0
0.0008105338818455,1.6416671865279422e-06,0.0003207184092366,0.0005502063273727,0.0028717065115945,0
0.7461193778770129,7.916669173611904e-07,0.0,0.0002751031636863,0.0,0
0.0585266635060942,6.916668856945138e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,2.1500006808335487e-06,0.0003207184092366,0.0005502063273727,0.002584535860435,0
0.2293963816544066,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0012234473688235,0.9668613645060986,0.005131494547787,0.0038514442916093,0.0310862229880106,0
0.0008105338818455,1.616667178611273e-06,0.0003207184092366,0.0005502063273727,0.0033742551511235,0
0.9466424016271848,4.166667986111529e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1439844622184159,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.107342213522152,6.166668619445062e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0004491251422229,0.0,0.0002751031636863,0.0030870844999641,0
0.0628699016654177,5.75000182083391e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1530838520240407,7.000002216667368e-07,0.0,0.0002751031636863,0.0,1
0.2098518099374512,5.75000182083391e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.7517931150499318,6.250001979167293e-07,0.0,0.0002751031636863,0.0,1
0.1440303414947468,2.333334072222456e-07,0.0,0.0002751031636863,0.0,1
0.0518435822538959,8.333335972223056e-07,0.0,0.0002751031636863,0.0,1
0.0367187141568153,6.083335259722832e-07,0.0,0.0002751031636863,0.0,1
0.0403431769869549,4.750001504167143e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0202174677698083,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.0162412638211319,4.583334784722682e-07,0.0,0.0002751031636863,0.0,1
0.016975332242426,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0099049864699123,0.00096215522771,0.0011004126547455,0.0031588771627539,0
0.0008105338818455,0.0002716917527023,0.0003207184092366,0.0005502063273727,0.0024409505348553,0
0.5647433054489287,7.166668936111829e-07,0.0,0.0002751031636863,0.0,0
0.2293963816544066,5.083334943056065e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1101102631941152,2.166667352777995e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.1004144427961889,5.083334943056065e-07,0.0,0.0002751031636863,0.0,1
0.1513710257076878,4.750001504167143e-07,0.0,0.0002751031636863,0.0,1
0.1223294437902399,6.416668698611754e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0013610851978161,5.083334943056065e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.5526617626817966,3.916667906944837e-07,0.0,0.0002751031636863,0.0,0
0.0008105338818455,1.6416671865279422e-06,0.0003207184092366,0.0005502063273727,0.003661425802283,0
0.0008105338818455,1.7833338980557342e-06,0.0003207184092366,0.0005502063273727,0.0031588771627539,0
0.0008105338818455,1.600000506666827e-06,0.0003207184092366,0.0005502063273727,0.0039485964534424,0
0.0008105338818455,3.775001195417045e-06,0.0,0.0002751031636863,0.0028717065115945,0
0.8289161785621434,5.166668302778296e-07,0.0,0.0002751031636863,0.0004307559767391,0
0.1138111914848063,1.841667249861296e-06,0.0003207184092366,0.0,0.0004307559767391,0
0.0001988101974338,2.5000007916669175e-07,0.0,0.0002751031636863,0.0,1
0.1470889599168055,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0012234473688235,2.166667352777995e-06,0.0003207184092366,0.0,0.0,0
0.1132147608925048,1.3333337555556894e-07,0.0003207184092366,0.0,0.0004307559767391,0
0.0612029546253957,5.75000182083391e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0067748398048601,0.0492749489370671,0.0025657472738935,0.0016506189821182,0.0142867398951827,0
0.0008105338818455,0.7992798364386148,0.0003207184092366,0.0005502063273727,0.004163974441812,0
0.03644343849883,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0232607930997568,6.333335338889523e-07,0.0,0.0002751031636863,0.0,1
0.5077306580617534,5.416668381944987e-07,0.0,0.0002751031636863,0.0,0
0.016975332242426,2.0000006333335337e-07,0.0,0.0002751031636863,0.0,1
0.0102004924375659,9.250002929167591e-07,0.0,0.0002751031636863,0.0,1
0.0012234473688235,1.316667083611243e-06,0.0003207184092366,0.0,0.0004307559767391,0
0.0019116365137867,4.833334863889373e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.000199183396408,0.0,0.0002751031636863,0.0029434991743843,0
0.0181529003349187,3.750001187500376e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0325131138264845,1.1666670361112281e-07,0.0,0.0002751031636863,0.0,1
0.0876294177919833,4.916668223611604e-07,0.0,0.0002751031636863,0.0,1
0.0156754194130511,1.0000003166667668e-06,0.0,0.0002751031636863,0.0001435853255797,1
0.3034455336524491,6.416668698611754e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.000508508494361,0.0,0.0002751031636863,0.0032306698255438,0
0.0008105338818455,2.041667313194649e-06,0.0003207184092366,0.0005502063273727,0.002081987220906,0
0.8203520469803789,7.33333565555629e-07,0.0,0.0005502063273727,0.0004307559767391,0
0.0067748398048601,1.0833336763889974e-06,0.0003207184092366,0.0,0.0,0
0.0588936977167413,5.583335101389448e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0017182088774328,0.0,0.0002751031636863,0.003661425802283,0
0.0104451819113306,5.166668302778296e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,1.6833338663890576e-06,0.0003207184092366,0.0005502063273727,0.0030870844999641,0
0.0868494700943583,1.4416671231945888e-06,0.0,0.0002751031636863,0.0,1
0.0168988667818746,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,1.5583338268057116e-06,0.0003207184092366,0.0005502063273727,0.0018666092325364,0
0.0263499977060361,2.166667352777995e-07,0.0,0.0002751031636863,0.0,1
0.0188563825719922,4.33333470555599e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.7520378045236966,4.666668144444912e-07,0.0,0.0002751031636863,0.0,1
0.058511370413984,3.000000950000301e-07,0.0,0.0002751031636863,0.0001435853255797,1
0.0008105338818455,0.0002549084140543,0.0,0.0002751031636863,0.0037332184650728,0
0.0008105338818455,1.466667131111258e-06,0.0003207184092366,0.0005502063273727,0.0026563285232249,0
0.751747235773601,6.666668777778447e-07,0.0,0.0002751031636863,0.0,1
0.0008105338818455,0.0004998834916297,0.0003207184092366,0.0005502063273727,0.0022255725464857,0
0.0849531266726819,4.666668144444912e-07,0.0,0.0002751031636863,0.0001435853255797,1
